TDA,NTCC,EP,L,C,CostoTotale,Energy,EnergyTC,CF,2,3,4,5,6,7,8,9,10,11,
1.000000,0.833333,0.152778,1.000000,0.250500,1002.000000,1.000000,0.000454,0.247413,0,4,3,2,4,4,2,3,1,3,
1.000000,0.916667,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.464915,0,2,4,3,2,2,1,4,4,3,
1.000000,1.000000,0.152778,1.000000,0.250500,1002.000000,1.000000,1.000000,0.480656,3,0,0,0,1,1,4,2,4,3,
1.000000,0.833333,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.443619,3,0,3,2,4,2,3,1,0,4,
1.000000,0.916667,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.460285,0,2,3,1,1,2,0,4,4,1,
1.000000,0.750000,0.231482,1.000000,0.225500,902.000000,1.000000,1.000000,0.441396,4,4,1,4,1,2,2,1,0,1,
1.000000,0.833333,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.443619,4,0,1,4,2,0,3,2,4,1,
1.000000,0.666667,0.194444,1.000000,0.250500,1002.000000,1.000000,1.000000,0.422322,3,1,3,3,4,1,3,4,0,2,
1.000000,0.833333,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.443619,2,1,3,0,2,0,2,4,1,4,
1.000000,0.916667,0.162037,1.000000,0.225500,902.000000,1.000000,0.000694,0.260980,1,2,0,4,2,4,0,0,4,1,
1.000000,0.833333,0.282407,1.000000,0.050250,201.000000,1.000000,1.000000,0.433198,1,2,2,2,3,1,3,1,2,1,
1.000000,0.833333,0.212963,1.000000,0.250250,1001.000000,1.000000,1.000000,0.459309,3,4,2,1,1,2,3,3,1,1,
1.000000,1.000000,0.203704,1.000000,0.250250,1001.000000,1.000000,1.000000,0.490791,0,2,4,2,2,3,3,4,3,2,
1.000000,0.666667,0.180556,1.000000,0.225500,902.000000,1.000000,1.000000,0.414544,0,2,2,4,1,0,2,4,1,4,
1.000000,0.833333,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.442693,2,1,0,2,4,1,4,3,1,0,
1.000000,1.000000,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.476026,4,3,0,0,2,2,3,1,3,4,
1.000000,0.833333,0.231481,1.000000,0.225500,902.000000,1.000000,0.000617,0.258186,0,0,3,4,4,4,1,1,0,4,
1.000000,0.833333,0.240741,1.000000,0.250500,1002.000000,1.000000,1.000000,0.464915,2,3,0,4,2,2,2,1,2,0,
1.000000,0.666667,0.245370,1.000000,0.250250,1001.000000,1.000000,1.000000,0.432457,3,3,1,3,4,3,2,4,1,2,
1.000000,0.916667,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.461211,0,4,2,3,3,1,4,0,4,0,
1.000000,0.833333,0.171296,1.000000,0.250250,1001.000000,1.000000,1.000000,0.450976,4,3,0,2,4,2,4,3,0,3,
1.000000,0.750000,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.434359,1,0,1,2,1,0,2,3,2,4,
1.000000,0.750000,0.240741,1.000000,0.250500,1002.000000,1.000000,1.000000,0.448248,3,2,0,0,1,3,4,0,0,0,
1.000000,0.750000,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.434359,2,2,4,2,4,0,1,0,4,3,
1.000000,0.916667,0.194444,1.000000,0.250500,1002.000000,1.000000,1.000000,0.472322,3,0,4,4,4,0,2,1,0,4,
1.000000,0.833333,0.226852,1.000000,0.250250,1001.000000,1.000000,0.000420,0.262171,2,3,3,2,4,4,3,3,2,0,
1.000000,1.000000,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.476952,3,1,2,4,4,3,0,2,3,1,
1.000000,0.750000,0.259259,1.000000,0.225500,902.000000,1.000000,1.000000,0.446952,1,3,1,0,0,0,0,4,3,0,
1.000000,0.750000,0.273148,1.000000,0.050500,202.000000,1.000000,1.000000,0.414730,0,1,1,3,0,0,0,3,0,2,
1.000000,0.916667,0.143519,1.000000,0.250500,1002.000000,1.000000,0.000511,0.262239,4,0,3,1,2,4,2,4,2,0,
1.000000,0.916667,0.222222,1.000000,0.050500,202.000000,1.000000,1.000000,0.437878,0,3,1,3,0,1,0,0,2,3,
1.000000,0.583333,0.351852,1.000000,0.025500,102.000000,1.000000,1.000000,0.392137,2,2,1,0,0,2,0,0,2,2,
1.000000,1.000000,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.476026,4,1,0,0,0,2,4,2,1,3,
1.000000,1.000000,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.475100,4,1,3,2,1,3,0,1,0,2,
1.000000,0.750000,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.433433,1,0,4,3,0,0,2,3,0,4,
1.000000,0.583333,0.412037,1.000000,0.250000,1000.000000,1.000000,1.000000,0.449074,2,2,3,2,2,3,4,3,2,2,
1.000000,0.916667,0.259259,1.000000,0.050250,201.000000,1.000000,1.000000,0.445235,2,3,3,2,1,1,1,1,2,3,
1.000000,0.500000,0.328704,1.000000,0.225250,901.000000,1.000000,1.000000,0.410791,4,1,3,3,1,1,3,3,1,1,
1.000000,0.916667,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.458433,4,3,3,2,1,0,0,2,3,4,
1.000000,0.750000,0.185185,1.000000,0.250500,1002.000000,1.000000,0.000768,0.237291,0,2,3,0,0,4,2,3,0,1,
1.000000,0.916667,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.458433,1,4,2,2,3,0,0,3,3,1,
1.000000,0.833333,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.446396,4,3,1,4,2,2,4,3,2,0,
1.000000,0.666667,0.305555,1.000000,0.250250,1001.000000,1.000000,0.000356,0.244566,2,4,2,2,4,4,1,3,2,2,
1.000000,0.666667,0.231482,1.000000,0.250500,1002.000000,1.000000,1.000000,0.429730,0,1,3,4,0,1,0,0,2,0,
1.000000,0.833333,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.453804,3,1,0,4,3,3,4,2,3,1,
1.000000,0.750000,0.162037,1.000000,0.250500,1002.000000,1.000000,1.000000,0.432507,4,2,0,4,0,1,0,1,0,3,
1.000000,0.916667,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.470470,0,0,1,4,1,1,2,1,3,4,
1.000000,0.750000,0.189815,1.000000,0.250500,1002.000000,1.000000,1.000000,0.438063,4,1,3,1,2,1,4,1,0,4,
1.000000,0.833333,0.152778,1.000000,0.250500,1002.000000,1.000000,0.000485,0.247419,4,0,2,4,1,4,3,1,2,3,
1.000000,0.750000,0.180556,1.000000,0.250500,1002.000000,1.000000,1.000000,0.436211,1,3,0,2,2,1,0,4,0,0,
1.000000,0.750000,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.435285,4,4,3,4,0,1,0,2,2,0,
1.000000,0.916667,0.236111,1.000000,0.250500,1002.000000,1.000000,1.000000,0.480656,3,2,2,2,3,3,1,3,0,4,
1.000000,0.750000,0.291667,1.000000,0.250250,1001.000000,1.000000,1.000000,0.458383,1,3,4,1,3,1,3,3,2,3,
1.000000,0.916667,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463063,1,3,4,4,2,1,2,2,0,0,
1.000000,0.750000,0.180556,1.000000,0.250250,1001.000000,1.000000,0.000481,0.236257,0,4,4,2,3,4,3,2,3,0,
1.000000,0.666667,0.282407,1.000000,0.050250,201.000000,1.000000,1.000000,0.399865,1,1,3,2,3,1,3,3,2,2,
1.000000,0.833333,0.162037,1.000000,0.250500,1002.000000,1.000000,1.000000,0.449174,3,0,1,2,4,3,0,4,3,3,
1.000000,0.750000,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.426952,4,3,4,0,2,2,1,0,4,1,
1.000000,0.833333,0.175926,1.000000,0.250250,1001.000000,1.000000,1.000000,0.451902,2,2,3,1,4,3,4,4,1,3,
1.000000,0.833333,0.231481,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463063,2,4,3,3,3,0,3,3,4,1,
1.000000,0.916667,0.097222,1.000000,0.250500,1002.000000,1.000000,0.000592,0.252996,3,0,1,2,2,4,0,3,1,4,
1.000000,0.916667,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.459359,2,4,2,0,0,3,3,1,3,4,
1.000000,0.666667,0.375000,1.000000,0.050250,201.000000,1.000000,1.000000,0.418383,0,0,0,3,0,3,3,3,3,2,
1.000000,0.916667,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463063,2,2,4,3,4,1,2,1,0,4,
1.000000,1.000000,0.120370,1.000000,0.250500,1002.000000,1.000000,1.000000,0.474174,1,2,3,0,4,0,0,2,1,3,
1.000000,0.833333,0.203704,1.000000,0.050500,202.000000,1.000000,1.000000,0.417507,3,1,0,3,2,0,3,0,1,3,
1.000000,0.750000,0.226852,1.000000,0.250500,1002.000000,1.000000,1.000000,0.445470,0,3,2,4,3,2,1,3,3,3,
1.000000,0.750000,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.433433,2,1,2,2,3,3,4,4,0,0,
1.000000,0.750000,0.189815,1.000000,0.250500,1002.000000,1.000000,1.000000,0.438063,4,0,4,0,0,1,2,0,3,3,
1.000000,0.833333,0.185185,1.000000,0.250500,1002.000000,1.000000,0.000741,0.253952,3,0,3,1,0,4,0,3,2,0,
1.000000,0.833333,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.442693,3,1,4,2,3,2,0,4,1,2,
1.000000,0.916667,0.125000,1.000000,0.250500,1002.000000,1.000000,0.000485,0.258530,4,1,2,0,3,4,3,0,4,2,
1.000000,0.666667,0.263889,1.000000,0.225500,902.000000,1.000000,0.000509,0.231313,1,4,4,1,0,4,0,2,4,4,
1.000000,1.000000,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.475100,3,4,0,2,1,0,1,1,4,3,
1.000000,0.916667,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.468619,0,1,1,4,3,1,3,2,1,4,
1.000000,0.833333,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.453804,1,4,4,0,1,1,2,3,4,3,
1.000000,0.750000,0.143519,1.000000,0.250500,1002.000000,1.000000,0.000599,0.228923,0,2,3,0,1,4,3,2,3,2,
1.000000,0.750000,0.226852,1.000000,0.250500,1002.000000,1.000000,0.000572,0.245585,2,3,0,0,3,4,1,3,3,3,
1.000000,0.916667,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.460285,3,4,4,2,1,2,3,0,1,4,
1.000000,0.916667,0.189815,1.000000,0.250250,1001.000000,1.000000,0.000450,0.271436,4,3,1,2,3,4,3,1,2,3,
1.000000,0.666667,0.240741,1.000000,0.250250,1001.000000,1.000000,1.000000,0.431531,1,4,2,3,2,2,4,3,2,2,
1.000000,0.833333,0.222222,1.000000,0.250250,1001.000000,1.000000,1.000000,0.461161,3,0,3,3,4,2,0,0,2,3,
1.000000,1.000000,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.476952,4,1,1,3,3,2,2,4,0,1,
1.000000,0.750000,0.259259,1.000000,0.050500,202.000000,1.000000,1.000000,0.411952,2,3,3,1,2,0,0,3,3,3,
1.000000,0.750000,0.199074,1.000000,0.250500,1002.000000,1.000000,1.000000,0.439915,1,2,0,1,2,2,3,4,2,1,
1.000000,0.666667,0.185185,1.000000,0.225500,902.000000,1.000000,1.000000,0.415470,3,3,4,1,3,0,0,1,4,1,
1.000000,0.833333,0.115741,1.000000,0.250500,1002.000000,1.000000,1.000000,0.439915,4,3,1,2,0,3,4,0,2,3,
1.000000,0.833333,0.212963,1.000000,0.050500,202.000000,1.000000,1.000000,0.419359,0,0,2,1,3,1,0,2,0,2,
1.000000,0.833333,0.217593,1.000000,0.225500,902.000000,1.000000,1.000000,0.455285,0,0,2,4,2,1,4,4,4,0,
1.000000,0.666667,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.413063,0,0,4,2,3,1,2,2,1,1,
1.000000,0.916667,0.263889,1.000000,0.250250,1001.000000,1.000000,1.000000,0.486161,2,4,3,1,2,2,2,2,4,3,
1.000000,0.583333,0.291667,1.000000,0.050250,201.000000,1.000000,1.000000,0.385050,1,1,3,3,2,2,1,2,2,2,
1.000000,0.916667,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.470470,4,4,3,0,3,3,1,3,2,0,
1.000000,0.833333,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.448248,1,0,4,0,3,1,2,1,3,3,
1.000000,0.666667,0.310185,1.000000,0.250250,1001.000000,1.000000,1.000000,0.445420,4,4,1,4,4,3,4,1,2,1,
1.000000,0.833333,0.212963,1.000000,0.250250,1001.000000,1.000000,1.000000,0.459309,3,2,2,3,2,3,1,4,1,4,
1.000000,0.666667,0.250000,1.000000,0.225500,902.000000,1.000000,0.000802,0.228594,1,2,1,0,4,4,1,1,2,1,
1.000000,1.000000,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.481581,1,3,2,4,3,1,3,2,2,0,
1.000000,0.833333,0.185185,1.000000,0.250250,1001.000000,1.000000,1.000000,0.453754,0,3,4,4,3,2,2,0,3,3,
1.000000,0.583333,0.273148,1.000000,0.250250,1001.000000,1.000000,1.000000,0.421346,1,1,3,2,1,2,3,4,1,1,
1.000000,0.750000,0.152778,1.000000,0.250500,1002.000000,1.000000,0.000623,0.230780,0,4,1,2,4,4,0,2,3,0,
1.000000,0.583333,0.245370,1.000000,0.250250,1001.000000,1.000000,1.000000,0.415791,4,0,3,4,0,3,3,2,3,3,
1.000000,0.833333,0.180556,1.000000,0.225500,902.000000,1.000000,1.000000,0.447878,3,4,4,1,3,0,0,4,1,1,
1.000000,1.000000,0.162037,1.000000,0.250500,1002.000000,1.000000,1.000000,0.482507,2,1,3,3,0,2,0,0,4,3,
1.000000,0.750000,0.236111,1.000000,0.225500,902.000000,1.000000,1.000000,0.442322,0,0,1,0,4,1,1,2,0,4,
1.000000,0.750000,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.431581,0,0,1,4,3,1,1,4,0,2,
1.000000,0.916667,0.217593,1.000000,0.250250,1001.000000,1.000000,1.000000,0.476902,2,4,0,0,3,2,2,0,0,3,
1.000000,0.750000,0.194444,1.000000,0.225500,902.000000,1.000000,1.000000,0.433989,0,0,4,1,3,3,4,4,3,0,
1.000000,0.833333,0.185185,1.000000,0.050500,202.000000,1.000000,1.000000,0.413804,0,3,2,3,0,1,0,1,0,2,
1.000000,0.833333,0.203704,1.000000,0.225500,902.000000,1.000000,1.000000,0.452507,1,4,2,1,0,2,1,4,2,1,
1.000000,0.750000,0.212963,1.000000,0.250250,1001.000000,1.000000,1.000000,0.442643,3,2,3,4,4,1,2,3,2,2,
1.000000,0.583333,0.263889,1.000000,0.025500,102.000000,1.000000,1.000000,0.374544,0,0,1,0,3,3,1,3,1,3,
1.000000,0.666667,0.263889,1.000000,0.225500,902.000000,1.000000,1.000000,0.431211,1,2,2,0,1,2,2,4,2,4,
1.000000,1.000000,0.125000,1.000000,0.250500,1002.000000,1.000000,0.000768,0.275254,0,2,3,3,1,4,2,0,0,1,
1.000000,1.000000,0.120370,1.000000,0.250500,1002.000000,1.000000,1.000000,0.474174,3,2,1,1,2,0,4,3,0,2,
1.000000,0.750000,0.199074,1.000000,0.250500,1002.000000,1.000000,1.000000,0.439915,1,3,0,4,3,3,3,2,2,2,
1.000000,0.833333,0.268518,1.000000,0.250000,1000.000000,1.000000,1.000000,0.470370,3,4,4,2,2,2,3,4,3,3,
1.000000,0.666667,0.194444,1.000000,0.250250,1001.000000,1.000000,1.000000,0.422272,1,1,1,4,2,3,4,3,2,2,
1.000000,0.833333,0.217593,1.000000,0.050500,202.000000,1.000000,1.000000,0.420285,0,0,2,2,1,3,2,0,0,1,
1.000000,0.833333,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.441767,4,1,0,4,0,3,1,3,2,1,
1.000000,0.916667,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463063,2,0,2,3,0,1,1,1,4,0,
1.000000,0.750000,0.106482,1.000000,0.250500,1002.000000,1.000000,1.000000,0.421396,0,0,1,3,4,2,1,2,4,3,
1.000000,0.833333,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.444544,3,4,4,4,0,1,2,3,0,1,
1.000000,0.750000,0.226852,1.000000,0.225500,902.000000,1.000000,0.000731,0.240617,0,4,2,2,2,4,1,0,0,0,
1.000000,0.916667,0.157407,1.000000,0.250250,1001.000000,1.000000,1.000000,0.464865,3,1,2,4,1,2,3,2,4,3,
1.000000,0.750000,0.291667,1.000000,0.250250,1001.000000,1.000000,0.000319,0.258447,2,4,4,4,3,4,0,2,2,2,
1.000000,0.833333,0.157407,1.000000,0.250250,1001.000000,1.000000,1.000000,0.448198,4,2,1,3,2,3,4,3,1,4,
1.000000,0.666667,0.240741,1.000000,0.250250,1001.000000,1.000000,1.000000,0.431531,0,4,2,0,0,0,2,3,4,3,
1.000000,0.833333,0.254630,1.000000,0.050500,202.000000,1.000000,1.000000,0.427693,3,2,2,2,3,3,1,3,0,1,
1.000000,0.916667,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.460285,3,1,0,4,1,2,0,0,2,1,
1.000000,1.000000,0.162037,1.000000,0.050500,202.000000,1.000000,1.000000,0.442507,2,3,0,1,3,0,2,2,0,1,
1.000000,0.916667,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.461211,2,4,0,1,3,3,4,2,4,2,
1.000000,0.583333,0.217593,1.000000,0.050500,202.000000,1.000000,1.000000,0.370285,3,2,3,3,1,0,3,1,0,0,
1.000000,0.833333,0.175926,1.000000,0.225500,902.000000,1.000000,1.000000,0.446952,4,2,0,1,4,0,1,1,2,4,
1.000000,0.916667,0.152778,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463989,4,4,3,0,3,1,0,2,0,4,
1.000000,0.750000,0.148148,1.000000,0.250500,1002.000000,1.000000,1.000000,0.429730,4,3,1,3,4,0,0,2,3,0,
1.000000,0.750000,0.143519,1.000000,0.250500,1002.000000,1.000000,1.000000,0.428804,4,3,0,2,4,1,2,3,4,2,
1.000000,0.750000,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.426026,2,3,3,2,0,1,0,1,4,1,
1.000000,0.750000,0.208333,1.000000,0.225500,902.000000,1.000000,1.000000,0.436767,2,0,1,4,0,0,1,0,4,4,
1.000000,0.750000,0.120370,1.000000,0.250500,1002.000000,1.000000,0.000704,0.224315,3,4,2,0,1,4,1,0,2,0,
1.000000,0.916667,0.125000,1.000000,0.250500,1002.000000,1.000000,1.000000,0.458433,2,1,0,1,3,3,2,0,4,3,
1.000000,0.583333,0.180556,1.000000,0.250500,1002.000000,1.000000,1.000000,0.402878,1,1,4,3,2,1,0,0,2,0,
1.000000,1.000000,0.143518,1.000000,0.250500,1002.000000,1.000000,0.000454,0.278894,0,2,1,4,2,4,3,3,4,2,
1.000000,0.750000,0.217593,1.000000,0.250250,1001.000000,1.000000,1.000000,0.443569,0,4,3,2,0,3,0,4,4,4,
1.000000,0.666667,0.171296,1.000000,0.050500,202.000000,1.000000,1.000000,0.377693,0,2,3,1,0,2,2,1,3,1,
1.000000,0.833333,0.166667,1.000000,0.250250,1001.000000,1.000000,1.000000,0.450050,3,0,3,4,4,2,3,0,2,4,
1.000000,0.916667,0.180556,1.000000,0.250250,1001.000000,1.000000,1.000000,0.469494,4,2,3,0,0,0,3,2,2,4,
1.000000,0.500000,0.370370,1.000000,0.225250,901.000000,1.000000,0.000306,0.219185,2,2,2,2,0,4,4,4,2,4,
1.000000,0.333333,0.476852,1.000000,0.200500,802.000000,1.000000,1.000000,0.402137,1,0,4,1,1,1,4,1,1,1,
1.000000,0.916667,0.106481,1.000000,0.250500,1002.000000,1.000000,1.000000,0.454730,1,2,1,4,2,3,0,3,0,4,
1.000000,0.916667,0.152778,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463989,2,4,1,1,3,3,3,0,2,2,
1.000000,0.666667,0.189815,1.000000,0.250500,1002.000000,1.000000,1.000000,0.421396,4,0,0,4,4,1,2,3,3,3,
1.000000,0.916667,0.143519,1.000000,0.250500,1002.000000,1.000000,1.000000,0.462137,1,4,2,4,0,0,4,2,3,0,
1.000000,0.750000,0.166667,1.000000,0.225500,902.000000,1.000000,1.000000,0.428433,1,2,1,4,4,0,2,4,0,2,
1.000000,0.583333,0.375000,1.000000,0.250250,1001.000000,1.000000,1.000000,0.441717,1,1,2,1,2,1,3,4,1,1,
1.000000,0.583333,0.333333,1.000000,0.225500,902.000000,1.000000,1.000000,0.428433,4,0,2,2,4,2,2,1,2,2,
1.000000,0.916667,0.175926,1.000000,0.225500,902.000000,1.000000,1.000000,0.463619,1,3,4,4,3,0,4,0,4,1,
1.000000,0.916667,0.138889,1.000000,0.250500,1002.000000,1.000000,1.000000,0.461211,4,1,3,2,2,0,0,0,2,4,
1.000000,0.833333,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.442693,3,1,4,2,3,0,2,2,1,4,
1.000000,0.666667,0.361111,1.000000,0.250250,1001.000000,1.000000,1.000000,0.455606,4,4,2,4,4,0,4,0,3,4,
1.000000,0.666667,0.393519,1.000000,0.025500,102.000000,1.000000,1.000000,0.417137,2,2,0,2,1,2,2,2,0,1,
1.000000,0.750000,0.222222,1.000000,0.250500,1002.000000,1.000000,1.000000,0.444544,3,0,3,2,3,3,4,0,1,1,
1.000000,0.833333,0.171296,1.000000,0.250250,1001.000000,1.000000,1.000000,0.450976,4,2,2,3,1,1,4,3,2,4,
1.000000,0.833333,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.448248,4,1,1,1,3,0,0,2,4,0,
1.000000,0.750000,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.434359,4,2,3,4,4,1,2,0,3,3,
1.000000,0.916667,0.134259,1.000000,0.250500,1002.000000,1.000000,0.000569,0.260399,3,2,1,1,0,4,4,1,4,3,
1.000000,1.000000,0.143518,1.000000,0.250500,1002.000000,1.000000,0.000623,0.278928,0,3,4,4,1,4,1,2,2,0,
1.000000,0.750000,0.212963,1.000000,0.250250,1001.000000,1.000000,1.000000,0.442643,4,3,2,2,2,3,0,4,3,3,
1.000000,0.750000,0.194444,1.000000,0.225500,902.000000,1.000000,1.000000,0.433989,0,4,0,3,0,3,4,1,1,4,
1.000000,0.666667,0.222222,1.000000,0.225500,902.000000,1.000000,1.000000,0.422878,0,4,4,1,0,3,1,1,0,0,
1.000000,0.583333,0.342593,1.000000,0.025500,102.000000,1.000000,1.000000,0.390285,1,1,3,0,1,0,0,1,1,0,
1.000000,0.916667,0.166667,1.000000,0.250500,1002.000000,1.000000,1.000000,0.466767,0,1,4,2,1,1,2,1,3,4,
1.000000,1.000000,0.129630,1.000000,0.250500,1002.000000,1.000000,1.000000,0.476026,2,3,0,3,4,0,1,2,1,3,
1.000000,0.750000,0.189815,1.000000,0.250500,1002.000000,1.000000,1.000000,0.438063,2,4,2,0,4,3,2,4,4,1,
1.000000,0.833333,0.231481,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463063,4,1,4,1,1,1,2,3,4,0,
1.000000,0.833333,0.157407,1.000000,0.250500,1002.000000,1.000000,1.000000,0.448248,4,3,0,4,1,2,4,0,4,2,
1.000000,0.916667,0.115741,1.000000,0.250500,1002.000000,1.000000,1.000000,0.456581,3,4,1,0,1,2,0,4,3,0,
1.000000,1.000000,0.175926,1.000000,0.250500,1002.000000,1.000000,0.000588,0.285403,0,3,3,4,1,4,2,3,3,1,
1.000000,0.416667,0.402778,1.000000,0.225250,901.000000,1.000000,1.000000,0.408939,4,4,4,4,4,3,3,0,3,3,
1.000000,0.833333,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.453804,0,3,2,1,1,0,1,1,4,4,
1.000000,0.916667,0.120370,1.000000,0.250500,1002.000000,1.000000,1.000000,0.457507,3,1,4,2,3,0,3,0,4,1,
1.000000,0.916667,0.115741,1.000000,0.250500,1002.000000,1.000000,0.000704,0.256722,2,0,3,3,1,4,1,0,4,1,
1.000000,0.750000,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.434359,0,4,0,4,3,1,4,4,2,1,
1.000000,0.833333,0.300926,1.000000,0.050500,202.000000,1.000000,1.000000,0.436952,0,1,2,0,0,0,0,3,3,1,
1.000000,0.750000,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.437137,2,2,1,0,0,3,4,4,0,0,
1.000000,0.666667,0.236111,1.000000,0.050500,202.000000,1.000000,1.000000,0.390656,0,0,2,0,1,2,1,0,3,1,
1.000000,0.833333,0.291667,1.000000,0.225250,901.000000,1.000000,0.000438,0.270138,1,3,4,4,3,4,1,1,4,4,
1.000000,0.750000,0.250000,1.000000,0.250250,1001.000000,1.000000,0.000704,0.250191,2,1,1,1,3,4,1,4,3,1,
1.000000,0.666667,0.240741,1.000000,0.225500,902.000000,1.000000,0.000438,0.226669,0,3,3,4,1,4,1,4,4,4,
1.000000,0.666667,0.277778,1.000000,0.225250,901.000000,1.000000,1.000000,0.433939,0,3,4,4,4,3,0,0,4,0,
1.000000,0.833333,0.134259,1.000000,0.250500,1002.000000,1.000000,1.000000,0.443619,2,3,1,0,4,0,4,0,1,4,
1.000000,0.666667,0.328704,1.000000,0.025500,102.000000,1.000000,1.000000,0.404174,1,1,0,1,2,1,0,0,0,2,
1.000000,0.833333,0.143519,1.000000,0.250500,1002.000000,1.000000,0.000802,0.245631,1,3,0,1,2,4,4,0,1,0,
1.000000,0.666667,0.296296,1.000000,0.025500,102.000000,1.000000,1.000000,0.397693,0,3,3,1,1,0,3,0,0,0,
1.000000,0.500000,0.282407,1.000000,0.225500,902.000000,1.000000,1.000000,0.401581,0,4,3,0,0,3,3,1,3,3,
1.000000,0.666667,0.296296,1.000000,0.250250,1001.000000,1.000000,1.000000,0.442643,3,0,3,0,3,3,4,2,3,2,
1.000000,0.833333,0.273148,1.000000,0.225500,902.000000,1.000000,0.000438,0.266484,4,3,3,4,1,4,4,0,4,0,
1.000000,0.833333,0.217593,1.000000,0.225500,902.000000,1.000000,1.000000,0.455285,2,1,4,2,1,1,0,1,2,4,
1.000000,0.916667,0.138889,1.000000,0.250500,1002.000000,1.000000,0.000696,0.261350,0,2,1,0,2,4,3,3,3,1,
1.000000,0.916667,0.337963,1.000000,0.225250,901.000000,1.000000,1.000000,0.495976,1,4,4,4,3,3,3,3,3,4,
1.000000,0.916667,0.166667,1.000000,0.225500,902.000000,1.000000,0.000704,0.261907,0,2,1,1,4,4,2,0,1,2,
1.000000,0.833333,0.263889,1.000000,0.250250,1001.000000,1.000000,1.000000,0.469494,1,3,1,2,3,1,3,4,1,3,
1.000000,0.750000,0.305556,1.000000,0.050250,201.000000,1.000000,1.000000,0.421161,0,2,2,2,3,0,0,3,0,0,
1.000000,0.750000,0.189815,1.000000,0.050500,202.000000,1.000000,1.000000,0.398063,0,2,2,1,0,1,2,0,3,3,
1.000000,0.833333,0.175926,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451952,4,4,3,0,3,2,3,3,1,0,
1.000000,0.916667,0.152778,1.000000,0.250500,1002.000000,1.000000,1.000000,0.463989,1,3,4,0,2,3,3,2,3,0,
1.000000,0.833333,0.185185,1.000000,0.250500,1002.000000,1.000000,1.000000,0.453804,2,3,3,1,1,3,0,4,0,3,
1.000000,0.833333,0.171296,1.000000,0.250500,1002.000000,1.000000,1.000000,0.451026,2,4,0,1,0,0,0,3,1,3,
